epoch,lr,target_pos_x,target_pos_y,total,pulse,silence,contrast,efficiency,pre_pulse,frequency,frequency_loss,target_peak,sidelobe_peak,total_energy,trajectory_length,trajectory_penalty,jerk,jerk_penalty,trajectory_region,trajectory_region_penalty,target_band_power,off_band_power
1501,0.001,0.05,0.05,0.12657880783081055,-1.6637749671936035,0.00013933182344771922,0.1602996438741684,0.0075958059169352055,0.001668640528805554,0.22924816608428955,0.0045849634334445,0.0016637749504297972,0.002434883965179324,2.1102265179706592e-07,0.05107833445072174,0.0051078335382044315,3.9521715677892644e-08,3.95217136794912e-10,0.027725884690880775,1.3862942457199097,0.16133737564086914,0.0007397260633297265
1502,0.001,0.05,0.05,0.12803936004638672,-1.6618146896362305,0.0001391235855408013,0.16005398333072662,0.007604741957038641,0.001665661227889359,0.22898896038532257,0.004579779226332903,0.0016618147492408752,0.0024314471520483494,2.1077516976220068e-07,0.051072925329208374,0.00510729243978858,3.921459423850138e-08,3.921459268418914e-10,0.027725884690880775,1.3862942457199097,0.1611214280128479,0.0007379006710834801
1503,0.001,0.05,0.05,0.12398111820220947,-1.6620471477508545,0.00013849792594555765,0.15874597430229187,0.0075773694552481174,0.001669222954660654,0.22654147446155548,0.004530829377472401,0.0016620471142232418,0.0024184833746403456,2.100750151612374e-07,0.05061425641179085,0.005061425734311342,3.876731113905407e-08,3.876731158314328e-10,0.027725884690880775,1.3862942457199097,0.15977200865745544,0.0007238997495733202
1504,0.001,0.05,0.05,0.12868130207061768,-1.659879207611084,0.00013740904978476465,0.15482282638549805,0.0075541893020272255,0.0016728985356166959,0.23307427763938904,0.004661485552787781,0.0016598792281001806,0.0023781678173691034,2.0888836615995388e-07,0.05004622042179108,0.005004622042179108,3.808630566481952e-08,3.8086303555395773e-10,0.027725884690880775,1.3862942457199097,0.15629781782627106,0.0007285801111720502
1505,0.001,0.05,0.05,0.12601816654205322,-1.664508581161499,0.0001375147985527292,0.1560397744178772,0.007511240895837545,0.001673877239227295,0.23385852575302124,0.004677170421928167,0.0016645085997879505,0.002392651978880167,2.0885671858650312e-07,0.05011516809463501,0.005011517088860273,3.8218800568756706e-08,3.82188003467121e-10,0.027725884690880775,1.3862942457199097,0.15723778307437897,0.000735428009647876
1506,0.001,0.05,0.05,0.12648439407348633,-1.668286919593811,0.00013846483489032835,0.15944160521030426,0.007507094647735357,0.0016699663829058409,0.23464295268058777,0.004692859016358852,0.0016682869754731655,0.002428559586405754,2.0968676039956335e-07,0.05076922848820686,0.005076922941952944,3.8863326778937335e-08,3.886332644587043e-10,0.027725884690880775,1.3862942457199097,0.16031751036643982,0.0007523475214838982
1507,0.001,0.05,0.05,0.12657880783081055,-1.6678049564361572,0.0001387701922794804,0.15991751849651337,0.007522405590862036,0.001666204072535038,0.23372720181941986,0.004674544092267752,0.0016678048996254802,0.0024330776650458574,2.0999344485517213e-07,0.051174044609069824,0.005117404740303755,3.8957132630912383e-08,3.895713196477857e-10,0.027725884690880775,1.3862942457199097,0.16087378561496735,0.0007520116632804275
1508,0.001,0.05,0.05,0.12428832054138184,-1.6655664443969727,0.0001385093928547576,0.16030678153038025,0.007535440381616354,0.0016637424705550075,0.2287915050983429,0.004575829952955246,0.0016655664658173919,0.0024358511436730623,2.0979507553420262e-07,0.0512455478310585,0.005124554969370365,3.894543709748177e-08,3.894543576521414e-10,0.027725884690880775,1.3862942457199097,0.15981921553611755,0.0007313056266866624
1509,0.001,0.05,0.05,0.12876665592193604,-1.6601828336715698,0.0001374795683659613,0.15568338334560394,0.0075487117283046246,0.0016661710105836391,0.2325459122657776,0.004650918301194906,0.0016601828392595053,0.0023869252763688564,2.0881299178654444e-07,0.050736263394355774,0.005073626525700092,3.81891389622524e-08,3.818913796305168e-10,0.027725884690880775,1.3862942457199097,0.15668486058712006,0.0007287285407073796
1510,0.001,0.05,0.05,0.12749922275543213,-1.6612157821655273,0.00013746872718911618,0.15690405666828156,0.00753908371552825,0.0016704162117093801,0.23111547529697418,0.004622309468686581,0.0016612157924100757,0.002399648539721966,2.0880531792499823e-07,0.05054397135972977,0.005054397042840719,3.808177950759273e-08,3.8081779396570425e-10,0.027725884690880775,1.3862942457199097,0.15741653740406036,0.0007276280084624887
1511,0.001,0.05,0.05,0.12605488300323486,-1.665692687034607,0.00013832366676069796,0.160640150308609,0.0075271474197506905,0.0016729927156120539,0.23037786781787872,0.0046075573191046715,0.0016656926600262523,0.0024392479099333286,2.0959582514024078e-07,0.05096888542175293,0.00509688863530755,3.861908481894716e-08,3.8619082931568016e-10,0.027725884690880775,1.3862942457199097,0.16095595061779022,0.000741613854188472
1512,0.001,0.05,0.05,0.12735676765441895,-1.6654976606369019,0.00013847336231265217,0.16083543002605438,0.0075340415351092815,0.0016734938835725188,0.23127011954784393,0.004625402390956879,0.0016654976643621922,0.0024411031045019627,2.0973884318209457e-07,0.05108703300356865,0.005108703393489122,3.870527010008118e-08,3.8705269544969667e-10,0.027725884690880775,1.3862942457199097,0.16135062277317047,0.0007463116198778152
1513,0.001,0.05,0.05,0.12381148338317871,-1.6644645929336548,0.00013799175212625414,0.15956418216228485,0.007527301553636789,0.0016761781880632043,0.2279961258172989,0.004559922497719526,0.0016644645947963,0.002427874132990837,2.0929226707266935e-07,0.05080032721161842,0.005080032628029585,3.86899827731213e-08,3.868998177392058e-10,0.027725884690880775,1.3862942457199097,0.15975195169448853,0.0007284565945155919
1514,0.001,0.05,0.05,0.1268061399459839,-1.6601547002792358,0.00013734934327658266,0.15475761890411377,0.0075446502305567265,0.0016754304524511099,0.2315005511045456,0.004630011040717363,0.0016601546667516232,0.002377653494477272,2.086935779743726e-07,0.05051026493310928,0.005051026586443186,3.8633046983704844e-08,3.863304676166024e-10,0.027725884690880775,1.3862942457199097,0.15713216364383698,0.0007275237003341317
1515,0.001,0.05,0.05,0.1245582103729248,-1.6609742641448975,0.00013766381016466767,0.15526553988456726,0.007547713350504637,0.0016726914327591658,0.22952647507190704,0.004590529482811689,0.0016609742306172848,0.002383142476901412,2.089837352059476e-07,0.05087961256504059,0.005087961442768574,3.91450427628115e-08,3.91450427628115e-10,0.027725884690880775,1.3862942457199097,0.15791283547878265,0.0007249035988934338
1516,0.001,0.05,0.05,0.12916958332061768,-1.663827657699585,0.00013868507812730968,0.16251611709594727,0.007555261254310608,0.001667427713982761,0.2296483814716339,0.004592967685312033,0.0016638276865705848,0.0024570750538259745,2.0990951554722415e-07,0.051773060113191605,0.0051773060113191605,4.0061124195744924e-08,4.0061123862678016e-10,0.027725884690880775,1.3862942457199097,0.16065190732479095,0.000737869122531265
1517,0.001,0.05,0.05,0.12870800495147705,-1.6644928455352783,0.0001386059302603826,0.16042309999465942,0.0075429328717291355,0.0016676932573318481,0.23194192349910736,0.004638838581740856,0.0016644928837195039,0.0024364774581044912,2.0973399728063669e-07,0.05192148685455322,0.005192148964852095,3.998381004066687e-08,3.998380793124312e-10,0.027725884690880775,1.3862942457199097,0.160640150308609,0.0007451837882399559
1518,0.001,0.05,0.05,0.1250678300857544,-1.6648974418640137,0.00013806753850076348,0.15912945568561554,0.007518590893596411,0.0016705529997125268,0.23005311191082,0.004601062275469303,0.0016648974269628525,0.00242374325171113,2.0915841503210686e-07,0.05161159485578537,0.005161159671843052,3.959165439937351e-08,3.959165217892746e-10,0.027725884690880775,1.3862942457199097,0.1593683362007141,0.0007332637323997915
1519,0.001,0.05,0.05,0.12666583061218262,-1.6602436304092407,0.00013710091297980398,0.1550857275724411,0.007525578141212463,0.001669705961830914,0.23107722401618958,0.004621544387191534,0.001660243608057499,0.0023809790145605803,2.0818823998070002e-07,0.05119873955845833,0.005119874142110348,3.903106104985454e-08,3.9031058940430796e-10,0.027725884690880775,1.3862942457199097,0.15635283291339874,0.0007225916488096118
1520,0.001,0.05,0.05,0.12765181064605713,-1.6584818363189697,0.00013709688209928572,0.15552683174610138,0.0075415256433188915,0.001667276956140995,0.2298378348350525,0.004596756771206856,0.00165848177857697,0.0023845091927796602,2.0818846735437546e-07,0.05128780007362366,0.005128779914230108,3.911113566346103e-08,3.9111133776081886e-10,0.027725884690880775,1.3862942457199097,0.15640848875045776,0.0007189718307927251
1521,0.001,0.05,0.05,0.12514889240264893,-1.6606216430664062,0.00013787145144306123,0.1595921367406845,0.0075521874241530895,0.001665680785663426,0.22535981237888336,0.004507196135818958,0.001660621608607471,0.00242623221129179,2.090191628667526e-07,0.0516861192882061,0.005168612115085125,3.9484980618453847e-08,3.9484979175163915e-10,0.027725884690880775,1.3862942457199097,0.15878887474536896,0.0007156927022151649
1522,0.001,0.05,0.05,0.12462639808654785,-1.6608885526657104,0.00013837423466611654,0.1584433913230896,0.007572242524474859,0.0016643923008814454,0.22621122002601624,0.004524224437773228,0.0016608885489404202,0.002414878224954009,2.09641370929603e-07,0.05190994590520859,0.005190994590520859,3.9572153553990574e-08,3.957215388705748e-10,0.027725884690880775,1.3862942457199097,0.15955401957035065,0.000721858290489763
1523,0.001,0.05,0.05,0.12287712097167969,-1.6603055000305176,0.0001378951856167987,0.1573447436094284,0.007562886457890272,0.0016684768488630652,0.22504305839538574,0.004500861279666424,0.0016603055410087109,0.0024036001414060593,2.0923590682286886e-07,0.05131307244300842,0.005131307523697615,3.866305320343599e-08,3.8663053314458296e-10,0.027725884690880775,1.3862942457199097,0.15800009667873383,0.0007111366139724851
1524,0.001,0.05,0.05,0.12396073341369629,-1.6602401733398438,0.0001375783613184467,0.15664784610271454,0.007554806303232908,0.0016724918968975544,0.22682543098926544,0.004536508582532406,0.0016602401155978441,0.0023965984582901,2.0899594233014795e-07,0.05068571865558624,0.005068571772426367,3.8006412239610654e-08,3.8006411906543747e-10,0.027725884690880775,1.3862942457199097,0.156753271818161,0.0007111126324161887
1525,0.001,0.05,0.05,0.12472879886627197,-1.6650669574737549,0.00013824769121129066,0.15874938666820526,0.007537222001701593,0.0016743567539379,0.23034781217575073,0.004606956150382757,0.0016650669276714325,0.0024200272746384144,2.0971926062429702e-07,0.0505446121096611,0.005054461304098368,3.798039216462712e-08,3.7980391054404095e-10,0.027725884690880775,1.3862942457199097,0.15888746082782745,0.0007319876458495855
1526,0.001,0.05,0.05,0.12388455867767334,-1.665382742881775,0.00013841537293046713,0.15843825042247772,0.0075409309938549995,0.0016735588433220983,0.23011647164821625,0.0046023293398320675,0.001665382762439549,0.002417073817923665,2.0990178484225908e-07,0.05065464973449707,0.00506546488031745,3.797627101675971e-08,3.7976269351425174e-10,0.027725884690880775,1.3862942457199097,0.15913067758083344,0.0007323718746192753
1527,0.001,0.05,0.05,0.12574422359466553,-1.6609359979629517,0.0001379647001158446,0.15768395364284515,0.007566514890640974,0.0016714975936338305,0.2282567322254181,0.004565134644508362,0.0016609360463917255,0.00240730750374496,2.0949474333065154e-07,0.05069222301244736,0.005069222301244736,3.773437740051122e-08,3.7734376734377406e-10,0.027725884690880775,1.3862942457199097,0.15712052583694458,0.0007172764162532985
1528,0.001,0.05,0.05,0.12678420543670654,-1.660576581954956,0.00013834126002620906,0.1600182205438614,0.007585839834064245,0.0016701085260137916,0.2265453338623047,0.004530906677246094,0.001660576555877924,0.0024304704274982214,2.099392020227242e-07,0.05108765512704849,0.005108765792101622,3.8151750203496704e-08,3.8151748427139864e-10,0.027725884690880775,1.3862942457199097,0.1577433943748474,0.0007147206924855709
1529,0.001,0.05,0.05,0.12547767162322998,-1.6639384031295776,0.00013873381249140948,0.1613195836544037,0.00757127208635211,0.0016748575726523995,0.22730699181556702,0.004546139854937792,0.0016639383975416422,0.002445165067911148,2.1038223962932534e-07,0.05110377073287964,0.005110376980155706,3.817561022856353e-08,3.817560989549662e-10,0.027725884690880775,1.3862942457199097,0.1592951864004135,0.0007241782732307911
1530,0.001,0.05,0.05,0.12277078628540039,-1.6634219884872437,0.0001382719783578068,0.1583787053823471,0.007559371646493673,0.0016785339685156941,0.22706903517246246,0.004541380796581507,0.001663421979174018,0.0024154980201274157,2.0992169424971507e-07,0.05074544996023178,0.0050745452754199505,3.822503202854932e-08,3.822503147343781e-10,0.027725884690880775,1.3862942457199097,0.15829092264175415,0.0007188594317995012
1531,0.001,0.05,0.05,0.12469327449798584,-1.6604645252227783,0.00013772146485280246,0.15647806227207184,0.007565165404230356,0.0016776275588199496,0.22795091569423676,0.004559018183499575,0.0016604645643383265,0.0023950128816068172,2.0933890709784464e-07,0.05054100602865219,0.0050541008822619915,3.854001917602545e-08,3.8540018398869336e-10,0.027725884690880775,1.3862942457199097,0.15680839121341705,0.0007148924050852656
1532,0.001,0.05,0.05,0.12663376331329346,-1.6634018421173096,0.0001383007620461285,0.16044403612613678,0.007557825185358524,0.0016739260172471404,0.2288246750831604,0.0045764935202896595,0.0016634018393233418,0.002436141250655055,2.098736757716324e-07,0.05102477967739105,0.005102477967739105,3.945795867821289e-08,3.94579591223021e-10,0.027725884690880775,1.3862942457199097,0.1588415950536728,0.000726937607396394
1533,0.001,0.05,0.05,0.12432205677032471,-1.6623599529266357,0.00013826593931298703,0.15884219110012054,0.007565938867628574,0.0016699947882443666,0.22704657912254333,0.004540931433439255,0.0016623599221929908,0.0024196018930524588,2.0983679860364646e-07,0.051246438175439835,0.005124643910676241,3.980023421945589e-08,3.980023255412135e-10,0.027725884690880775,1.3862942457199097,0.15838173031806946,0.0007192006451077759
1534,0.001,0.05,0.05,0.12826526165008545,-1.6575267314910889,0.00013778693391941488,0.15649214386940002,0.0075935982167720795,0.0016653543571010232,0.22848369181156158,0.004569673910737038,0.001657526707276702,0.0023936848156154156,2.0938547606874636e-07,0.05125218629837036,0.005125218536704779,3.958442817975083e-08,3.9584427402594713e-10,0.027725884690880775,1.3862942457199097,0.15575292706489563,0.0007117401692084968
1535,0.001,0.05,0.05,0.12489974498748779,-1.6621381044387817,0.00013829108502250165,0.15921872854232788,0.007569331210106611,0.0016654336359351873,0.22700372338294983,0.0045400746166706085,0.0016621381510049105,0.00242325640283525,2.098750684353945e-07,0.05148133635520935,0.0051481337286531925,3.9929556550077905e-08,3.992955688314481e-10,0.027725884690880775,1.3862942457199097,0.15716791152954102,0.0007135540945455432
1536,0.001,0.05,0.05,0.13255846500396729,-1.6679199934005737,0.0001394171704305336,0.16633076965808868,0.007556167431175709,0.001665281830355525,0.23328489065170288,0.004665697924792767,0.001667920034378767,0.0024972676765173674,2.1096494151606748e-07,0.05207708850502968,0.005207709036767483,4.088266436497179e-08,4.088266392088258e-10,0.027725884690880775,1.3862942457199097,0.16008560359477997,0.000746911158785224
1537,0.001,0.05,0.05,0.13155460357666016,-1.6697425842285156,0.00013921872596256435,0.16377444565296173,0.007529247552156448,0.0016697270330041647,0.23669902980327606,0.004733980633318424,0.0016697426326572895,0.0024726158007979393,2.1067138789021556e-07,0.05191245675086975,0.005191245581954718,4.0855692162722335e-08,4.085569105249931e-10,0.027725884690880775,1.3862942457199097,0.1600142866373062,0.0007575046038255095
1538,0.001,0.05,0.05,0.12746798992156982,-1.6689876317977905,0.00013838493032380939,0.1611897051334381,0.0075047011487185955,0.0016743475571274757,0.23450830578804016,0.004690166097134352,0.0016689876792952418,0.0024463909212499857,2.0979538817300636e-07,0.05145972967147827,0.005145973060280085,4.078276205632392e-08,4.0782760502011683e-10,0.027725884690880775,1.3862942457199097,0.15846826136112213,0.0007432425627484918
1539,0.001,0.05,0.05,0.12609660625457764,-1.6630499362945557,0.0001374696148559451,0.15645745396614075,0.007524615619331598,0.0016737172845751047,0.2319359928369522,0.004638719838112593,0.001663049915805459,0.00239609950222075,2.0886338347736455e-07,0.051230914890766144,0.005123091395944357,4.0868545880812235e-08,4.086854465956691e-10,0.027725884690880775,1.3862942457199097,0.15619896352291107,0.0007245633169077337
